,TweetID,Labels,Targets
17793,1496023669944029186,Non-Hate,
17794,1496033515804282881,Non-Hate,
17795,1496023283979980800,Non-Hate,
17796,1495988530253910021,Non-Hate,
17797,1495979262251257857,Non-Hate,
17798,1495979243959902208,Non-Hate,
17799,1495977563893735427,Non-Hate,
17800,1495986852653936646,Non-Hate,
17801,1498259730049171458,Non-Hate,
17802,1496033249906335749,Non-Hate,
17803,1495981168575266818,Non-Hate,
17804,1503945580069982208,Non-Hate,
17805,1498130713824088065,Non-Hate,
17806,1503945155644112897,Non-Hate,
17807,1496028641653886978,Non-Hate,
17808,1498347630467891203,Non-Hate,
17809,1498106910872162308,Non-Hate,
17810,1495979818185285632,Non-Hate,
17811,1498355557626961920,Non-Hate,
17812,1496004255848742913,Non-Hate,
17813,1498431088674238465,Non-Hate,
17814,1496036772236730370,Non-Hate,
17815,1496003348163661827,Non-Hate,
17816,1498399861418315778,Non-Hate,
17817,1495987423087669249,Non-Hate,
17818,1498440433822666753,Non-Hate,
17819,1496004307644264448,Non-Hate,
17820,1496020017225383939,Non-Hate,
17821,1498393231117238281,Non-Hate,
17822,1495995078896144387,Non-Hate,
17823,1498379204550926336,Non-Hate,
17824,1496024360766873600,Non-Hate,
17825,1498330923716153347,Non-Hate,
17826,1495990262644023299,Non-Hate,
17827,1496011123166150656,Non-Hate,
17828,1498259617612185601,Non-Hate,
17829,1498213413754916867,Non-Hate,
17830,1503986818068332545,Non-Hate,
17831,1495992939474210816,Non-Hate,
17832,1495977859466334208,Non-Hate,
17833,1495983087632920579,Non-Hate,
17834,1498314764493152257,Non-Hate,
17835,1503935534170783748,Non-Hate,
17836,1503886042461577217,Non-Hate,
17837,1496032368716570629,Non-Hate,
17838,1498245432463527936,Non-Hate,
17839,1496006695046291456,Non-Hate,
17840,1497970923046989824,Non-Hate,
17841,1497924991299375107,Non-Hate,
17842,1503885925603966979,Non-Hate,
17843,1496024628904574976,Non-Hate,
17844,1498282547456978953,Non-Hate,
17845,1498197181458694145,Non-Hate,
17846,1497971346730532876,Non-Hate,
17847,1497893421335429122,Non-Hate,
17848,1495991884526747648,Non-Hate,
17849,1496023990108061700,Non-Hate,
17850,1495997112840077312,Non-Hate,
17851,1498379369319862272,Non-Hate,
17852,1498251615245148162,Non-Hate,
17853,1496034031141625856,Non-Hate,
17854,1496024531013709828,Non-Hate,
17855,1496036927648141312,Non-Hate,
17856,1496030362853642241,Non-Hate,
17857,1496005868030083077,Non-Hate,
17858,1496024513825419264,Non-Hate,
17859,1496009125074903045,Non-Hate,
17860,1496007112945635331,Non-Hate,
17861,1497963298225938435,Non-Hate,
17862,1497946130059079691,Non-Hate,
17863,1498251803674165253,Non-Hate,
17864,1497970944219901952,Non-Hate,
17865,1498440492505341958,Non-Hate,
17866,1497863351568789507,Non-Hate,
17867,1495988149243240449,Non-Hate,
17868,1498205150397497345,Non-Hate,
17869,1498282371317223425,Non-Hate,
17870,1497831853151064064,Non-Hate,
17871,1498379528686956544,Non-Hate,
17872,1498362591567089669,Non-Hate,
17873,1497901801705721856,Non-Hate,
17874,1497924995502120961,Non-Hate,
17875,1498251895655305232,Non-Hate,
17876,1503935664387067907,Non-Hate,
17877,1503955753379504128,Non-Hate,
17878,1503986746140336128,Non-Hate,
17879,1498282496949116930,Non-Hate,
17880,1496000646524416001,Non-Hate,
17881,1496005884845166595,Non-Hate,
17882,1497893368713474048,Non-Hate,
17883,1495981685422592004,Non-Hate,
17884,1495986682549710852,Non-Hate,
17885,1503956050793451522,Non-Hate,
17886,1497893668153438208,Non-Hate,
17887,1498422100473823241,Non-Hate,
17888,1495989811328528385,Non-Hate,
17889,1497925138074902528,Non-Hate,
17890,1498289764457676807,Non-Hate,
17891,1496012651327016962,Non-Hate,
17892,1497831965822971907,Non-Hate,
17893,1495985085769818113,Non-Hate,
17894,1495979606175887367,Non-Hate,
17895,1497832208924430336,Non-Hate,
17896,1498164109187207175,Non-Hate,
17897,1495983980826529794,Non-Hate,
17898,1503906203088347138,Non-Hate,
17899,1498172593664372736,Non-Hate,
17900,1498251857927540738,Non-Hate,
17901,1498131083476574208,Non-Hate,
17902,1496037389432770565,Non-Hate,
17903,1498347835963674637,Non-Hate,
17904,1497939587599159301,Non-Hate,
17905,1498245029399339012,Non-Hate,
17906,1496005201446445058,Non-Hate,
17907,1496040152657203201,Non-Hate,
17908,1496016870180528129,Non-Hate,
17909,1496032371371560962,Non-Hate,
17910,1496037051388551169,Non-Hate,
17911,1496035303059976193,Non-Hate,
17912,1496032159408308225,Non-Hate,
17913,1496031997893955584,Non-Hate,
17914,1496010177442684928,Non-Hate,
17915,1497863339581579267,Non-Hate,
17916,1498221331552169984,Non-Hate,
17917,1498179862934155268,Non-Hate,
17918,1495998401627963393,Non-Hate,
17919,1498164284190298113,Non-Hate,
17920,1495985009072685058,Non-Hate,
17921,1498370061475663874,Non-Hate,
17922,1498422054659530763,Non-Hate,
17923,1498289740789035011,Non-Hate,
17924,1498282614897192972,Non-Hate,
17925,1496028778446954496,Non-Hate,
17926,1497925234678284298,Non-Hate,
17927,1497946038191206406,Non-Hate,
17928,1497878648271089666,Non-Hate,
17929,1495979159356686336,Non-Hate,
17930,1498400000904245252,Non-Hate,
17931,1498399640328101893,Non-Hate,
17932,1497963390505000962,Non-Hate,
17933,1498379200411185156,Non-Hate,
17934,1496013137732059136,Non-Hate,
17935,1497918351716274182,Non-Hate,
17936,1497885741610946560,Non-Hate,
17937,1495989761860898817,Non-Hate,
17938,1495981004481339392,Non-Hate,
17939,1496020829007753218,Non-Hate,
17940,1495978209250316289,Non-Hate,
17941,1496022836363866112,Non-Hate,
17942,1495986145607495683,Non-Hate,
17943,1498197133798871041,Non-Hate,
17944,1496033446631723012,Non-Hate,
17945,1495989239951110148,Non-Hate,
17946,1498106928354017283,Non-Hate,
17947,1498099626087526411,Non-Hate,
17948,1497910852023984129,Non-Hate,
17949,1496013878622552067,Non-Hate,
17950,1498188457470005248,Non-Hate,
17951,1495994848159150084,Non-Hate,
17952,1498323236714594309,Non-Hate,
17953,1497870922291859456,Non-Hate,
17954,1495977655178510338,Non-Hate,
17955,1495999007042195456,Non-Hate,
17956,1496029656557834241,Non-Hate,
17957,1496022683364229125,Non-Hate,
17958,1503966333922586628,Non-Hate,
17959,1495998661955923970,Non-Hate,
17960,1496039598601998336,Non-Hate,
17961,1496013704550309889,Non-Hate,
17962,1495977845713158144,Non-Hate,
17963,1498289426329649153,Non-Hate,
17964,1498369785226153984,Non-Hate,
17965,1503906244884635655,Non-Hate,
17966,1503896206140915713,Non-Hate,
17967,1496040224106979330,Non-Hate,
17968,1498188411710185474,Non-Hate,
17969,1498355477968678915,Non-Hate,
17970,1495986910162046983,Non-Hate,
17971,1495989605228851204,Non-Hate,
17972,1497902224604868608,Non-Hate,
17973,1498251627308130305,Non-Hate,
17974,1496035805852319744,Non-Hate,
17975,1495978120859500546,Non-Hate,
17976,1498213781809385473,Non-Hate,
17977,1495998194173550593,Non-Hate,
17978,1496036036786651136,Non-Hate,
17979,1503945609325133824,Non-Hate,
17980,1496033745639514117,Non-Hate,
17981,1498379444406431752,Non-Hate,
17982,1496000008222433281,Non-Hate,
17983,1503963841838809089,Non-Hate,
17984,1495995553301286915,Non-Hate,
17985,1495996264412229635,Non-Hate,
17986,1503966841420451841,Non-Hate,
17987,1498204886269403137,Non-Hate,
17988,1498314527896576002,Non-Hate,
17989,1498090242745765890,Non-Hate,
17990,1498315028621152258,Non-Hate,
17991,1498172347156774914,Non-Hate,
17992,1495977632990699521,Non-Hate,
17993,1496002439035731973,Non-Hate,
17994,1496014303740456962,Non-Hate,
17995,1496023492495609860,Non-Hate,
17996,1496027703237087234,Non-Hate,
17997,1496016650348421121,Non-Hate,
17998,1496012767068766208,Non-Hate,
17999,1498179589826236416,Non-Hate,
18000,1497902107353096194,Non-Hate,
18001,1495982863287791621,Non-Hate,
18002,1496030756199866368,Non-Hate,
18003,1496020209429528576,Non-Hate,
18004,1495989420478111746,Non-Hate,
18005,1496011584652693508,Non-Hate,
18006,1497963029442580480,Non-Hate,
18007,1495980052986667017,Non-Hate,
18008,1495994690587480067,Non-Hate,
18009,1495983232453644293,Non-Hate,
18010,1498362260246441985,Non-Hate,
18011,1496026722990366720,Non-Hate,
18012,1495986595312582657,Non-Hate,
18013,1495984468343103489,Non-Hate,
18014,1496020991268593665,Non-Hate,
18015,1495998867585839107,Non-Hate,
18016,1498213472005410819,Non-Hate,
18017,1496014199771877384,Non-Hate,
18018,1496032170552483847,Non-Hate,
18019,1495999341261385728,Non-Hate,
18020,1495992498082168834,Non-Hate,
18021,1497878502120558593,Non-Hate,
18022,1496036178625118211,Non-Hate,
18023,1496038060802260994,Non-Hate,
18024,1498314658419253251,Non-Hate,
18025,1503966730229792769,Non-Hate,
18026,1495999630252855299,Non-Hate,
18027,1498245021195190277,Non-Hate,
18028,1495991105439285248,Non-Hate,
18029,1497963381743140868,Non-Hate,
18030,1498188343280087042,Non-Hate,
18031,1498237296189255680,Non-Hate,
18032,1498289274940239874,Non-Hate,
18033,1498147038558576644,Non-Hate,
18034,1498130810062483458,Non-Hate,
18035,1498090699866218504,Non-Hate,
18036,1495987609285365760,Non-Hate,
18037,1496018491220140034,Non-Hate,
18038,1496010888968556547,Non-Hate,
18039,1495987545884274689,Non-Hate,
18040,1496027175929233414,Non-Hate,
18041,1496032318942814208,Non-Hate,
18042,1495982319127375872,Non-Hate,
18043,1495992871274807299,Non-Hate,
18044,1498213819494981634,Non-Hate,
18045,1495988654359076869,Non-Hate,
18046,1495992036868210689,Non-Hate,
18047,1495992659789631488,Non-Hate,
18048,1496003097239429122,Non-Hate,
18049,1496040174152785921,Non-Hate,
18050,1498204827398119426,Non-Hate,
18051,1498314847167131651,Non-Hate,
18052,1496000457717784576,Non-Hate,
18053,1497918255297613824,Non-Hate,
18054,1498204999230316545,Non-Hate,
18055,1498164176040177664,Non-Hate,
18056,1497955463115198465,Non-Hate,
18057,1497925343650500609,Non-Hate,
18058,1498213429777408003,Non-Hate,
18059,1498090414800510978,Non-Hate,
18060,1495998624878239745,Non-Hate,
18061,1495994245148286976,Non-Hate,
18062,1495978130024316928,Non-Hate,
18063,1496017966235885570,Non-Hate,
18064,1495982021247905793,Non-Hate,
18065,1496024361849049089,Non-Hate,
18066,1495984299509968897,Non-Hate,
18067,1495978526834831360,Non-Hate,
18068,1495982647629299715,Non-Hate,
18069,1495999663631126535,Non-Hate,
18070,1498179581710376960,Non-Hate,
18071,1498172296237924354,Non-Hate,
18072,1498245037708218374,Non-Hate,
18073,1496002398808121351,Non-Hate,
18074,1496000546427359235,Non-Hate,
18075,1498213396747100160,Non-Hate,
18076,1498399673832386562,Non-Hate,
18077,1498355385736089607,Non-Hate,
18078,1496016293094621184,Non-Hate,
18079,1495989736640770051,Non-Hate,
18080,1497955693537546241,Non-Hate,
18081,1497849188175925249,Non-Hate,
18082,1503925563802718211,Non-Hate,
18083,1495988400406552578,Non-Hate,
18084,1498339073630810112,Non-Hate,
18085,1496026158739173376,Non-Hate,
18086,1496000663934812160,Non-Hate,
18087,1495984586505211904,Non-Hate,
18088,1495998928809906176,Non-Hate,
18089,1496005501531955200,Non-Hate,
18090,1496007959389904896,Non-Hate,
18091,1495984460407672832,Non-Hate,
18092,1495983333142310919,Non-Hate,
18093,1495988308329046017,Non-Hate,
18094,1495999955126915072,Non-Hate,
18095,1498180068333473793,Non-Hate,
18096,1498090725019377665,Non-Hate,
18097,1496019204822110210,Non-Hate,
18098,1497870973499949059,Non-Hate,
18099,1496039128579854339,Non-Hate,
18100,1496031884295372801,Non-Hate,
18101,1497963012942147589,Non-Hate,
18102,1497955324568891392,Non-Hate,
18103,1496032848528261121,Non-Hate,
18104,1495983099808825344,Non-Hate,
18105,1495980973426868226,Non-Hate,
18106,1495985654005911553,Non-Hate,
18107,1497931735811575812,Non-Hate,
18108,1495988166041423872,Non-Hate,
18109,1496037904883359749,Non-Hate,
18110,1496002575036030979,Non-Hate,
18111,1496024798924840961,Non-Hate,
18112,1495990480341180417,Non-Hate,
18113,1496015491860959233,Non-Hate,
18114,1495979987148713985,Non-Hate,
18115,1496036938591129602,Non-Hate,
18116,1497939294064893955,Non-Hate,
18117,1498362206098014209,Non-Hate,
18118,1495977803153612805,Non-Hate,
18119,1498305889220149257,Non-Hate,
18120,1498370056463466500,Non-Hate,
18121,1495989001433804802,Non-Hate,
18122,1497963298200834051,Non-Hate,
18123,1496027500073287680,Non-Hate,
18124,1496038461459083268,Non-Hate,
18125,1496004125787623431,Non-Hate,
18126,1495991509325615104,Non-Hate,
18127,1503906271371608069,Non-Hate,
18128,1497885656848093187,Non-Hate,
18129,1496010991074934787,Non-Hate,
18130,1503966722185121792,Non-Hate,
18131,1498370010716250116,Non-Hate,
18132,1497945957740302336,Non-Hate,
18133,1498275163166715908,Non-Hate,
18134,1498282480427843595,Non-Hate,
18135,1497945894804766723,Non-Hate,
18136,1495992571126075393,Non-Hate,
18137,1496005383021899778,Non-Hate,
18138,1495984715869872134,Non-Hate,
18139,1496000080377229314,Non-Hate,
18140,1495996982225403907,Non-Hate,
18141,1495987407501787144,Non-Hate,
18142,1498400076762210305,Non-Hate,
18143,1498369781157838848,Non-Hate,
18144,1495979144798216194,Non-Hate,
18145,1496003489671135233,Non-Hate,
18146,1498379520100999170,Non-Hate,
18147,1495996320334630912,Non-Hate,
18148,1496008306925928451,Non-Hate,
18149,1495995809082576897,Non-Hate,
18150,1496013738268315654,Non-Hate,
18151,1498297781190021121,Non-Hate,
18152,1495992997523378177,Non-Hate,
18153,1495987195362033668,Non-Hate,
18154,1496024388822577157,Non-Hate,
18155,1496020477890134017,Non-Hate,
18156,1496006526200430594,Non-Hate,
18157,1498114318361153543,Non-Hate,
18158,1497939398767386632,Non-Hate,
18159,1495986351778455562,Non-Hate,
18160,1495979107749974025,Non-Hate,
18161,1496039381588664320,Non-Hate,
18162,1497918452362797061,Non-Hate,
18163,1498305980962152450,Non-Hate,
18164,1495992125716144130,Non-Hate,
18165,1497918347958120448,Non-Hate,
18166,1503976978562490373,Non-Hate,
18167,1496029660756463619,Non-Hate,
18168,1496001578599432193,Non-Hate,
18169,1498362146815627267,Non-Hate,
18170,1498314767798255616,Non-Hate,
18171,1498306257593290756,Non-Hate,
18172,1496017298963927043,Non-Hate,
18173,1496032952421076992,Non-Hate,
18174,1495979620092772355,Non-Hate,
18175,1498305750380208129,Non-Hate,
18176,1495977560668356612,Non-Hate,
18177,1495998180022009857,Non-Hate,
18178,1495995713561546755,Non-Hate,
18179,1498330508484247552,Non-Hate,
18180,1497831869672394752,Non-Hate,
18181,1496021395905687563,Non-Hate,
18182,1495989122833723393,Non-Hate,
18183,1498399773182898179,Non-Hate,
18184,1495978174898966530,Non-Hate,
18185,1496010725919268864,Non-Hate,
18186,1495977800180060166,Non-Hate,
18187,1496032182195871745,Non-Hate,
18188,1496037776965644288,Non-Hate,
18189,1498408938253041671,Non-Hate,
18190,1495995657185857542,Non-Hate,
18191,1495977814830743556,Non-Hate,
18192,1497931676088946690,Non-Hate,
18193,1498139761831198728,Non-Hate,
18194,1498099507959328770,Non-Hate,
18195,1503915959463018496,Non-Hate,
18196,1496030742522249219,Non-Hate,
18197,1496000493507780609,Non-Hate,
18198,1496002787230072833,Non-Hate,
18199,1496005898493382660,Non-Hate,
18200,1496012149495418885,Non-Hate,
18201,1495992737161957386,Non-Hate,
18202,1496037879407161345,Non-Hate,
18203,1497955349646749698,Non-Hate,
18204,1498330456911089667,Non-Hate,
18205,1497848994449534977,Non-Hate,
18206,1498188079877681152,Non-Hate,
18207,1497910731219611650,Non-Hate,
18208,1498139954530209798,Non-Hate,
18209,1497925134136586249,Non-Hate,
18210,1503966555691966464,Non-Hate,
18211,1497902094996619267,Non-Hate,
18212,1498314839470579716,Non-Hate,
18213,1496008886767214595,Non-Hate,
18214,1497856108660248579,Non-Hate,
18215,1497849091090313218,Non-Hate,
18216,1498297730262839297,Non-Hate,
18217,1496040122302803968,Non-Hate,
18218,1496024511166230529,Non-Hate,
18219,1496025914618040327,Non-Hate,
18220,1496023716693692420,Non-Hate,
18221,1496023579133190144,Non-Hate,
18222,1496024718775832585,Non-Hate,
18223,1498155783460171779,Non-Hate,
18224,1498399749174616065,Non-Hate,
18225,1498408506554204169,Non-Hate,
18226,1498379405097377801,Non-Hate,
18227,1498330375596220417,Non-Hate,
18228,1498180085790167040,Non-Hate,
18229,1498259747887325185,Non-Hate,
18230,1503935655692279810,Non-Hate,
18231,1496023221841403904,Non-Hate,
18232,1496023231706411010,Non-Hate,
18233,1497870914100289539,Non-Hate,
18234,1503966877424488451,Non-Hate,
18235,1498229405872803843,Non-Hate,
18236,1496001693980450818,Non-Hate,
18237,1496019648617541633,Non-Hate,
18238,1497863171759034376,Non-Hate,
18239,1497849116960899077,Non-Hate,
18240,1498237291684577283,Non-Hate,
18241,1497832167015018497,Non-Hate,
18242,1497970973886140416,Non-Hate,
18243,1503955777500897284,Non-Hate,
18244,1496026452097224704,Non-Hate,
18245,1496015279280865285,Non-Hate,
18246,1498122035851051012,Non-Hate,
18247,1498090519523737600,Non-Hate,
18248,1497831811308740612,Non-Hate,
18249,1496033780905111559,Non-Hate,
18250,1496027883550220289,Non-Hate,
18251,1496020788134174725,Non-Hate,
18252,1498197101771206658,Non-Hate,
18253,1495989891158654976,Non-Hate,
18254,1498114100412522496,Non-Hate,
18255,1495992472387919872,Non-Hate,
18256,1495984921713782785,Non-Hate,
18257,1495980146595340290,Non-Hate,
18258,1495993218030317571,Non-Hate,
18259,1497893337122103308,Non-Hate,
18260,1495981265610485760,Non-Hate,
18261,1498237609478397952,Non-Hate,
18262,1498274741295075328,Non-Hate,
18263,1497902115901030402,Non-Hate,
18264,1495998204172595200,Non-Hate,
18265,1495981934996033537,Non-Hate,
18266,1498322938403205122,Non-Hate,
18267,1497863473514135556,Non-Hate,
18268,1497925054226739200,Non-Hate,
18269,1498188121367715843,Non-Hate,
18270,1497955429761966081,Non-Hate,
18271,1498172514987618304,Non-Hate,
18272,1498090591413956614,Non-Hate,
18273,1497945774314905604,Non-Hate,
18274,1497871112167854083,Non-Hate,
18275,1496016994273226753,Non-Hate,
18276,1495994224168550402,Non-Hate,
18277,1495989549331320834,Non-Hate,
18278,1503977139833487363,Non-Hate,
18279,1497946146991443969,Non-Hate,
18280,1495991393021575171,Non-Hate,
18281,1496011835262263300,Non-Hate,
18282,1495995937973764100,Non-Hate,
18283,1498205043601907712,Non-Hate,
18284,1498408791813021696,Non-Hate,
18285,1498156018550947842,Non-Hate,
18286,1496006108875571202,Non-Hate,
18287,1496031865127714816,Non-Hate,
18288,1498164181295640579,Non-Hate,
18289,1497963025705275392,Non-Hate,
18290,1498179585757917187,Non-Hate,
18291,1498090352124833795,Non-Hate,
18292,1497971179264659466,Non-Hate,
18293,1497963419546312705,Non-Hate,
18294,1495994204597727232,Non-Hate,
18295,1498369869074604039,Non-Hate,
18296,1495979365473353730,Non-Hate,
18297,1497902304606908416,Non-Hate,
18298,1503886345378611200,Non-Hate,
18299,1497945681511661573,Non-Hate,
18300,1503885880431366149,Non-Hate,
18301,1498305750464094209,Non-Hate,
18302,1498090859559985155,Non-Hate,
18303,1498139961756950534,Non-Hate,
18304,1498268328762429451,Non-Hate,
18305,1498297788718669828,Non-Hate,
18306,1503935652844519425,Non-Hate,
18307,1495999706366980098,Non-Hate,
18308,1496032822871699462,Non-Hate,
18309,1496005996795371520,Non-Hate,
18310,1498330595994259459,Non-Hate,
18311,1498147020749647877,Non-Hate,
18312,1498251886738112512,Non-Hate,
18313,1498113990861332480,Non-Hate,
18314,1498251903909588993,Non-Hate,
18315,1497893110621224960,Non-Hate,
18316,1503886171667337218,Non-Hate,
18317,1498090842275209223,Non-Hate,
18318,1498251770241470464,Non-Hate,
18319,1503905854084378624,Non-Hate,
18320,1498188036307357701,Non-Hate,
18321,1498251693590556673,Non-Hate,
18322,1498305999966457859,Non-Hate,
18323,1498139601571041283,Non-Hate,
18324,1498386079270981632,Non-Hate,
18325,1498147277143261185,Non-Hate,
18326,1498099650435371021,Non-Hate,
18327,1498289626553159685,Non-Hate,
18328,1498237744149110790,Non-Hate,
18329,1497831869160820739,Non-Hate,
18330,1498122002682757123,Non-Hate,
18331,1497832298246717440,Non-Hate,
18332,1498221642417324032,Non-Hate,
18333,1498440425073479683,Non-Hate,
18334,1497946260116021249,Non-Hate,
18335,1497955554567888904,Non-Hate,
18336,1495989271979003904,Non-Hate,
18337,1498121876538806272,Non-Hate,
18338,1496025168472420353,Non-Hate,
18339,1498330470505127937,Non-Hate,
18340,1497963159487135747,Non-Hate,
18341,1497863221935742977,Non-Hate,
18342,1498393536991047687,Non-Hate,
18343,1498229551528574978,Non-Hate,
18344,1497955266448572421,Non-Hate,
18345,1503976863693037568,Non-Hate,
18346,1498188053290045442,Non-Hate,
18347,1498164259565547524,Non-Hate,
18348,1498237722317799425,Non-Hate,
18349,1496033655730311169,Non-Hate,
18350,1503915971983310848,Non-Hate,
18351,1498106939779297284,Non-Hate,
18352,1497918318652624897,Non-Hate,
18353,1498237505640046594,Non-Hate,
18354,1498386260393664515,Non-Hate,
18355,1496008506423533570,Non-Hate,
18356,1496006223761932290,Non-Hate,
18357,1496037762394652672,Non-Hate,
18358,1495999887653101573,Non-Hate,
18359,1495983353467703298,Non-Hate,
18360,1503976878096408576,Non-Hate,
18361,1496026123716726784,Non-Hate,
18362,1498339023206887424,Non-Hate,
18363,1496026520074215424,Non-Hate,
18364,1496032903465246721,Non-Hate,
18365,1498114238568710146,Non-Hate,
18366,1496019358837051397,Non-Hate,
18367,1498259714374701058,Non-Hate,
18368,1498146811235602437,Non-Hate,
18369,1498229388692713475,Non-Hate,
18370,1503906221090385920,Non-Hate,
18371,1497910563107598338,Non-Hate,
18372,1496017287551545344,Non-Hate,
18373,1498155879945936896,Non-Hate,
18374,1495979495895060481,Non-Hate,
18375,1498399887729528832,Non-Hate,
18376,1498131066800033796,Non-Hate,
18377,1498282584639430662,Non-Hate,
18378,1497939398893228032,Non-Hate,
18379,1496014387878203393,Non-Hate,
18380,1498122048333402117,Non-Hate,
18381,1498099651165179907,Non-Hate,
18382,1497856029047996417,Non-Hate,
18383,1498408670065012739,Non-Hate,
18384,1496011684552474624,Non-Hate,
18385,1498289324848291842,Non-Hate,
18386,1503935323444813826,Non-Hate,
18387,1496015623037632512,Non-Hate,
18388,1498339334000455692,Non-Hate,
18389,1498221491430830084,Non-Hate,
18390,1495982614456512512,Non-Hate,
18391,1498355527629574144,Non-Hate,
18392,1498188612172599300,Non-Hate,
18393,1496002567633096707,Non-Hate,
18394,1496016475597176838,Non-Hate,
18395,1496038656104091652,Non-Hate,
18396,1495998118281760768,Non-Hate,
18397,1496010188914053122,Non-Hate,
18398,1496022517479260162,Non-Hate,
18399,1498139589105516549,Non-Hate,
18400,1497939331964493826,Non-Hate,
18401,1497871270830120961,Non-Hate,
18402,1498172338726187009,Non-Hate,
18403,1498130684803571714,Non-Hate,
18404,1495993566581174281,Non-Hate,
18405,1498338910157651977,Non-Hate,
18406,1496029305012379652,Non-Hate,
18407,1497831886772584451,Non-Hate,
18408,1495989220875415553,Non-Hate,
18409,1496023429673369603,Non-Hate,
18410,1498147356650483712,Non-Hate,
18411,1498213455010091008,Non-Hate,
18412,1496007152305070083,Non-Hate,
18413,1498156080752254977,Non-Hate,
18414,1498090700654755841,Non-Hate,
18415,1498399845438078977,Non-Hate,
18416,1498408590767439881,Non-Hate,
18417,1495977636681687041,Non-Hate,
18418,1497832348313866240,Non-Hate,
18419,1496020848007913475,Non-Hate,
18420,1498113987204075523,Non-Hate,
18421,1498314775851376654,Non-Hate,
18422,1496003495597592578,Non-Hate,
18423,1497871300697726982,Non-Hate,
18424,1498197021131526145,Non-Hate,
18425,1496001615018721281,Non-Hate,
18426,1497910953316339712,Non-Hate,
18427,1497893371335122947,Non-Hate,
18428,1498130495418286081,Non-Hate,
18429,1498172728083238912,Non-Hate,
18430,1498090406432718848,Non-Hate,
18431,1498164193044107264,Non-Hate,
18432,1496010563495022592,Non-Hate,
18433,1497945937565659144,Non-Hate,
18434,1495996349749284866,Non-Hate,
18435,1498164448481193986,Non-Hate,
18436,1498355671112495110,Non-Hate,
18437,1498179590191079427,Non-Hate,
18438,1496036833985130503,Non-Hate,
18439,1496003089026797568,Non-Hate,
18440,1495981947004153856,Non-Hate,
18441,1495995053566672897,Non-Hate,
18442,1495982948801126402,Non-Hate,
18443,1503963800009121793,Non-Hate,
18444,1496038812572553220,Non-Hate,
18445,1495985635722727429,Non-Hate,
18446,1495988706788130817,Non-Hate,
18447,1497955291014512640,Non-Hate,
18448,1496005196262031363,Non-Hate,
18449,1495995060827361286,Non-Hate,
18450,1495987098934939652,Non-Hate,
18451,1495982765401157632,Non-Hate,
18452,1496037083454251008,Non-Hate,
18453,1498122095049412611,Non-Hate,
18454,1498130664058724354,Non-Hate,
18455,1498122384091619337,Non-Hate,
18456,1498090687379787776,Non-Hate,
18457,1498130546014277636,Non-Hate,
18458,1503916196218945540,Non-Hate,
18459,1498408548765556739,Non-Hate,
18460,1497849020395438080,Non-Hate,
18461,1498188247020843013,Non-Hate,
18462,1498314918428348420,Non-Hate,
18463,1498121880515104769,Non-Hate,
18464,1497963046618415106,Non-Hate,
18465,1498146816461664259,Non-Hate,
18466,1498362608512114689,Non-Hate,
18467,1498229367264231427,Non-Hate,
18468,1498369980798275585,Non-Hate,
18469,1503886072736014337,Non-Hate,
18470,1498114129244176386,Non-Hate,
18471,1495988552496455682,Non-Hate,
18472,1498130944661889034,Non-Hate,
18473,1495988953702408197,Non-Hate,
18474,1496029772174008321,Non-Hate,
18475,1498379339682963456,Non-Hate,
18476,1497918514216062976,Non-Hate,
18477,1503966372409225217,Non-Hate,
18478,1503915996775477250,Non-Hate,
18479,1498188237881311235,Non-Hate,
18480,1498305766612107266,Non-Hate,
18481,1495986522369179648,Non-Hate,
18482,1495991900792406017,Non-Hate,
18483,1498260078599704577,Non-Hate,
18484,1498139865606619139,Non-Hate,
18485,1498415691434766336,Non-Hate,
18486,1495984127648342016,Non-Hate,
18487,1495984209424699392,Non-Hate,
18488,1497831987582992384,Non-Hate,
18489,1495977799919751169,Non-Hate,
18490,1495986216143044611,Non-Hate,
18491,1496002255618985984,Non-Hate,
18492,1498408544592351237,Non-Hate,
18493,1498113965938905091,Non-Hate,
18494,1495985061329526784,Non-Hate,
18495,1497910847989030916,Non-Hate,
18496,1496004038143451141,Non-Hate,
18497,1498147286353948672,Non-Hate,
18498,1503925857731158017,Non-Hate,
18499,1498237434093613057,Non-Hate,
18500,1497955462943166467,Non-Hate,
18501,1495996517559189505,Non-Hate,
18502,1498213586216361987,Non-Hate,
18503,1498139673348251653,Non-Hate,
18504,1503896130798632964,Non-Hate,
18505,1498221634485841920,Non-Hate,
18506,1497871362366468097,Non-Hate,
18507,1497901795175280648,Non-Hate,
18508,1498386168064339968,Non-Hate,
18509,1496007609102524420,Non-Hate,
18510,1497925373526306821,Non-Hate,
18511,1498415352295739393,Non-Hate,
18512,1498400168126914567,Non-Hate,
18513,1498139912222162948,Non-Hate,
18514,1497918527960850432,Non-Hate,
18515,1503896465910947840,Non-Hate,
18516,1498415674678460417,Non-Hate,
18517,1498330965801943042,Non-Hate,
18518,1497971204182974467,Non-Hate,
18519,1495981894831579143,Non-Hate,
18520,1497902354959839232,Non-Hate,
18521,1498197043029946369,Non-Hate,
18522,1497878611323330561,Non-Hate,
18523,1503977222243237890,Non-Hate,
18524,1498259885833670658,Non-Hate,
18525,1498221734868418564,Non-Hate,
18526,1497863012056588290,Non-Hate,
18527,1498322934334689284,Non-Hate,
18528,1496032639886950402,Non-Hate,
