TweetID,Labels,Targets
1495981003818602497,Non-Hate,
1496001686602940416,Non-Hate,
1495988180499279876,Non-Hate,
1498386499414409221,Non-Hate,
1498399816723976194,Non-Hate,
1496039522802577409,Non-Hate,
1495992711136088071,Non-Hate,
1498289655887896585,Non-Hate,
1498147021202640899,Non-Hate,
1497925028926885893,Non-Hate,
1497885665593151490,Non-Hate,
1498156316640088066,Non-Hate,
1498114381162364933,Non-Hate,
1497971053116731399,Non-Hate,
1498251639404339204,Non-Hate,
1496008063815659520,Non-Hate,
1496024253791145985,Non-Hate,
1498339304950669312,Non-Hate,
1495980373272104970,Non-Hate,
1496030548795576320,Non-Hate,
1495993826149863433,Non-Hate,
1496005355804913665,Non-Hate,
1495981865450483714,Non-Hate,
1497955337030483973,Non-Hate,
1495991205116747777,Non-Hate,
1503915830853226498,Non-Hate,
1496026773422759937,Non-Hate,
1497871032165806080,Non-Hate,
1498130696119853057,Non-Hate,
1498282726914408455,Non-Hate,
1503955876654489605,Non-Hate,
1498362247785201665,Non-Hate,
1497893588365160449,Non-Hate,
1497849310188228612,Non-Hate,
1495982969823305731,Non-Hate,
1498147171438579720,Non-Hate,
1498204784830332928,Non-Hate,
1498213664452612099,Non-Hate,
1498229496436379650,Non-Hate,
1498106710443139074,Non-Hate,
1498259559089061895,Non-Hate,
1496033853949030401,Non-Hate,
1498421995624701958,Non-Hate,
1498297747417534468,Non-Hate,
1496032608131682312,Non-Hate,
1503896380401946627,Non-Hate,
1498130722246254593,Non-Hate,
1498090255823560707,Non-Hate,
1498121867969839105,Non-Hate,
1495982585629282307,Non-Hate,
1495981746189443072,Non-Hate,
1495978518936788993,Non-Hate,
1495986402835955713,Non-Hate,
1496032577026723842,Non-Hate,
1496036304177745921,Non-Hate,
1496030851657777154,Non-Hate,
1495984773285748743,Non-Hate,
1496030803008053250,Non-Hate,
1496011955907276801,Non-Hate,
1495983004468105219,Non-Hate,
1495980093231013888,Non-Hate,
1495984622534295552,Non-Hate,
1496003093833535489,Non-Hate,
1495985451093704705,Non-Hate,
1495978165360939009,Non-Hate,
1498099566259884036,Non-Hate,
1495984235596992517,Non-Hate,
1498408909412782081,Non-Hate,
1498355587154780160,Non-Hate,
1495996847407747073,Non-Hate,
1495994352086228994,Non-Hate,
1503977070946398211,Non-Hate,
1503945147070959622,Non-Hate,
1503925675236986882,Non-Hate,
1498408532328300549,Non-Hate,
1498430728442458116,Non-Hate,
1496032592591732743,Non-Hate,
1495998652011188224,Non-Hate,
1495983325772533761,Non-Hate,
1495992957589143552,Non-Hate,
1496015863061037057,Non-Hate,
1496002988095197185,Non-Hate,
1496018106430459905,Non-Hate,
1498155825965195266,Non-Hate,
1496009372291448833,Non-Hate,
1495983665922379781,Non-Hate,
1496020683184381956,Non-Hate,
1498259865155911687,Non-Hate,
1496033932026191872,Non-Hate,
1496001617803501569,Non-Hate,
1496017192038862849,Non-Hate,
1498099482709434380,Non-Hate,
1498347576051089412,Non-Hate,
1498164193182289922,Non-Hate,
1496016953210777601,Non-Hate,
1495983607550197763,Non-Hate,
1496040340188393475,Non-Hate,
1497945954380484613,Non-Hate,
1498156043834114050,Non-Hate,
1498122060920352772,Non-Hate,
1498099835219628037,Non-Hate,
1497841302247026689,Non-Hate,
1497841294655164416,Non-Hate,
1498400017245261826,Non-Hate,
1498229334544457728,Non-Hate,
1497855802467565569,Non-Hate,
1498297680073740291,Non-Hate,
1498213396411723777,Non-Hate,
1497885712238231556,Non-Hate,
1495986382732673026,Non-Hate,
1496004216623558656,Non-Hate,
1498213741191888899,Non-Hate,
1497939696986513409,Non-Hate,
1498237689665138689,Non-Hate,
1503966825649897478,Non-Hate,
1496006577610014722,Non-Hate,
1498237281496608770,Non-Hate,
1496037011324604416,Non-Hate,
1498213539072249857,Non-Hate,
1498131074936836096,Non-Hate,
1497910638454128644,Non-Hate,
1498197012835143681,Non-Hate,
1496034713764433922,Non-Hate,
1496015946305372161,Non-Hate,
1496013182393098243,Non-Hate,
1496023476246761472,Non-Hate,
1496016177251844096,Non-Hate,
1496014536482164736,Non-Hate,
1496003113202769924,Non-Hate,
1496016952258535424,Non-Hate,
1495995098290536448,Non-Hate,
1495996230631047172,Non-Hate,
1498147377856790530,Non-Hate,
1498139748380340225,Non-Hate,
1498099482722205696,Non-Hate,
1497863200959647744,Non-Hate,
1497841130817400833,Non-Hate,
1497945640231448584,Non-Hate,
1496005322259017729,Non-Hate,
1496021784713469952,Non-Hate,
1498421957519462401,Non-Hate,
1495999373540536329,Non-Hate,
1495979012086243333,Non-Hate,
1495986650526195714,Non-Hate,
1495998300700487681,Non-Hate,
1498306039707537410,Non-Hate,
1497885833403465729,Non-Hate,
1498121822142873600,Non-Hate,
1503896182971580420,Non-Hate,
1497863083477381120,Non-Hate,
1497841525371379712,Non-Hate,
1497841138811785218,Non-Hate,
1498275245739892736,Non-Hate,
1497925109205590020,Non-Hate,
1498259835904798722,Non-Hate,
1498090607973175296,Non-Hate,
1495986749377593344,Non-Hate,
1498099516360347657,Non-Hate,
1503935606212112387,Non-Hate,
1498172305280626689,Non-Hate,
1498188112991866880,Non-Hate,
1498179732998819844,Non-Hate,
1503896252114616323,Non-Hate,
1498330450418356226,Non-Hate,
1503896192383602691,Non-Hate,
1498322938478669826,Non-Hate,
1498386507509518343,Non-Hate,
1503906217126764548,Non-Hate,
1497878581543849984,Non-Hate,
1497945979194155013,Non-Hate,
1496006000729817089,Non-Hate,
1495980966124433409,Non-Hate,
1498252021111132165,Non-Hate,
1497885971756560386,Non-Hate,
1497832251224174593,Non-Hate,
1498348054339936256,Non-Hate,
1503906283338047492,Non-Hate,
1498431076582240257,Non-Hate,
1498415699936657410,Non-Hate,
1498386113127407619,Non-Hate,
1495986139626614786,Non-Hate,
1498221818402033667,Non-Hate,
1498386084765462529,Non-Hate,
1498369801617616901,Non-Hate,
1498339464636248069,Non-Hate,
1496000026065223683,Non-Hate,
1498221537970647045,Non-Hate,
1497841353186807810,Non-Hate,
1498164582975639555,Non-Hate,
1498122212058017799,Non-Hate,
1497878434420490241,Non-Hate,
1497831870146355201,Non-Hate,
1498408581993058310,Non-Hate,
1498339389025538049,Non-Hate,
1498289223677493248,Non-Hate,
1498339053544030214,Non-Hate,
1498330836692881409,Non-Hate,
1497939382199889920,Non-Hate,
1497885758312513539,Non-Hate,
1498130496009773059,Non-Hate,
1498090490562027525,Non-Hate,
1503906162705641476,Non-Hate,
1497971128748625920,Non-Hate,
1503906072138063875,Non-Hate,
1498259784793051137,Non-Hate,
1497841415954616329,Non-Hate,
1498251576879816708,Non-Hate,
1498114364456505346,Non-Hate,
1498155812753190915,Non-Hate,
1498155762513694721,Non-Hate,
1497901897667153920,Non-Hate,
1497902174524907520,Non-Hate,
1503945427271524354,Non-Hate,
1498379171159969795,Non-Hate,
1498147311423299584,Non-Hate,
1498229489851056132,Non-Hate,
1498147248026308609,Non-Hate,
1498379356426715141,Non-Hate,
1503966535785672704,Non-Hate,
1503935424753901572,Non-Hate,
1503896393731215367,Non-Hate,
1498260074652962818,Non-Hate,
1498188612332146689,Non-Hate,
1497918452975251460,Non-Hate,
1498440429389238273,Non-Hate,
1498355725483003907,Non-Hate,
1503963880757903361,Non-Hate,
1498440325064503302,Non-Hate,
1495989011969622018,Non-Hate,
1498213387934654464,Non-Hate,
1496008514548174851,Non-Hate,
1497841151235219458,Non-Hate,
1495984887412764679,Non-Hate,
1497893160340525058,Non-Hate,
1497885988172951556,Non-Hate,
1498179796072747009,Non-Hate,
1498204811325546498,Non-Hate,
1498386440287313921,Non-Hate,
1497849133625151491,Non-Hate,
1503966812857413634,Non-Hate,
1496026281330286592,Non-Hate,
1497902333547597830,Non-Hate,
1498147110310805509,Non-Hate,
1498131032922411013,Non-Hate,
1497901801697206273,Non-Hate,
1497855638847823878,Non-Hate,
1496016761187143681,Non-Hate,
1503896314542579717,Non-Hate,
1498440047825235970,Non-Hate,
1497849074384576513,Non-Hate,
1495987003871182850,Non-Hate,
1498146862741835778,Non-Hate,
1498268059651518470,Non-Hate,
1496012654011420674,Non-Hate,
1497946076116049923,Non-Hate,
1497970935864905732,Non-Hate,
1498146836653223942,Non-Hate,
1497946155761606656,Non-Hate,
1497902262756204545,Non-Hate,
1498440043413000193,Non-Hate,
1496022971059785729,Non-Hate,
1498268118719905792,Non-Hate,
1498362578774470667,Non-Hate,
1498323353920106497,Non-Hate,
1498330636653764614,Non-Hate,
1498289572974841866,Non-Hate,
1498297588344258564,Non-Hate,
1498298011834793987,Non-Hate,
1495984878906712066,Non-Hate,
1498179908593676288,Non-Hate,
1498330878266601473,Non-Hate,
1498297609135394817,Non-Hate,
1497971061664534530,Non-Hate,
1498259965634494464,Non-Hate,
1496019364683956225,Non-Hate,
1496036055346139136,Non-Hate,
1498130945224118272,Non-Hate,
1498188057903714307,Non-Hate,
1503976967347085314,Non-Hate,
1495996971823546370,Non-Hate,
1496024460121546753,Non-Hate,
1495980214526128128,Non-Hate,
1497918347601604611,Non-Hate,
1498090658032230410,Non-Hate,
1498229284355592194,Non-Hate,
1498099750385553413,Non-Hate,
1503916014970421248,Non-Hate,
1503916041990131715,Non-Hate,
1495993025025224705,Non-Hate,
1496004618975064064,Non-Hate,
1495992019348594693,Non-Hate,
1495987915796717568,Non-Hate,
1495978071500939272,Non-Hate,
1495977550018928646,Non-Hate,
1498172355264360450,Non-Hate,
1498282748481581061,Non-Hate,
1498139975396769792,Non-Hate,
1498347731697516544,Non-Hate,
1496040296257560577,Non-Hate,
1497963352198422529,Non-Hate,
1497841516219441152,Non-Hate,
1498213550929723396,Non-Hate,
1498130861413306368,Non-Hate,
1503986789341888515,Non-Hate,
1495996964932145155,Non-Hate,
1498268354641281028,Non-Hate,
1497931868674555909,Non-Hate,
1495996914243878918,Non-Hate,
1497962996202618881,Non-Hate,
1496018177205100544,Non-Hate,
1498408863443341317,Non-Hate,
1497893187045707776,Non-Hate,
1497918519690010624,Non-Hate,
1497901939618680837,Non-Hate,
1503885894297657345,Non-Hate,
1497963033368399873,Non-Hate,
1498430753666969600,Non-Hate,
1496003762615422978,Non-Hate,
1496026622385815555,Non-Hate,
1498259990653456390,Non-Hate,
1497832264712945668,Non-Hate,
1497939651092484098,Non-Hate,
1498179694767738881,Non-Hate,
1497878733113348096,Non-Hate,
1503935209875464193,Non-Hate,
1496010594872401920,Non-Hate,
1495985969190768642,Non-Hate,
1498330932293484544,Non-Hate,
1495987072905195520,Non-Hate,
1496011648502407169,Non-Hate,
1497918582742601735,Non-Hate,
1498289568751177728,Non-Hate,
1498179682461642752,Non-Hate,
1496036291439386626,Non-Hate,
1497910587963351043,Non-Hate,
1498197252233437185,Non-Hate,
1495988741936390145,Non-Hate,
1496030288664616960,Non-Hate,
1498139564958892034,Non-Hate,
1498121880804413443,Non-Hate,
1497841378679824388,Non-Hate,
1497902300706136064,Non-Hate,
1498188041457971202,Non-Hate,
1496034136783532036,Non-Hate,
1498314587577405443,Non-Hate,
1498289468608024584,Non-Hate,
1497910777453371399,Non-Hate,
1503905993935265793,Non-Hate,
1497893360568205313,Non-Hate,
1498289736271552512,Non-Hate,
1498139639005302786,Non-Hate,
1497955362481258503,Non-Hate,
1498440275349417992,Non-Hate,
1497902052718039041,Non-Hate,
1496018620085944321,Non-Hate,
1498297529729003525,Non-Hate,
1498421994928611328,Non-Hate,
1498164472711548929,Non-Hate,
1497886093986779141,Non-Hate,
1498172376051187714,Non-Hate,
1498147244616437765,Non-Hate,
1497939649985196035,Non-Hate,
1498164587782631426,Non-Hate,
1498431160334135311,Non-Hate,
1497963008449990658,Non-Hate,
1498274733661605894,Non-Hate,
1495992286508945411,Non-Hate,
1498172334854844420,Non-Hate,
1498139693375967237,Non-Hate,
1496000752808042497,Non-Hate,
1498188389988048899,Non-Hate,
1497910790262824963,Non-Hate,
1497893135564754947,Non-Hate,
1497893105554632714,Non-Hate,
1497955627032883208,Non-Hate,
1498330794921803781,Non-Hate,
1498213815598649344,Non-Hate,
1498130744006356993,Non-Hate,
1498399983422382081,Non-Hate,
1498197264409497605,Non-Hate,
1497886009270411266,Non-Hate,
1498421990998298629,Non-Hate,
1496001964458405900,Non-Hate,
1498114222022086662,Non-Hate,
1498379465214369793,Non-Hate,
1503977085228007425,Non-Hate,
1498155942256549888,Non-Hate,
1497910739742330883,Non-Hate,
1497832175592423436,Non-Hate,
1495998021108211714,Non-Hate,
1497870998061797376,Non-Hate,
1498422163338059778,Non-Hate,
1497918255087833091,Non-Hate,
1498399891831156737,Non-Hate,
1495977723088486401,Non-Hate,
1498289648262598665,Non-Hate,
1498147311268028423,Non-Hate,
1497831861434961924,Non-Hate,
1495978494332911617,Non-Hate,
1497971254372048896,Non-Hate,
1497878401822113795,Non-Hate,
1498259651397312512,Non-Hate,
1496039113237086210,Non-Hate,
1496033530316419078,Non-Hate,
1495994934377259010,Non-Hate,
1495987224592228358,Non-Hate,
1495985118686720003,Non-Hate,
1496039124750512131,Non-Hate,
1496025226483834885,Non-Hate,
1498339341499785220,Non-Hate,
1496004112932311042,Non-Hate,
1496033951470792705,Non-Hate,
1495984962088013825,Non-Hate,
1496033889206341632,Non-Hate,
1498314911377727492,Non-Hate,
1496026412821721098,Non-Hate,
1496008591563755521,Non-Hate,
1495983343510306820,Non-Hate,
1498370309069709312,Non-Hate,
1498221425135702021,Non-Hate,
1497841038899224577,Non-Hate,
1497849191816597505,Non-Hate,
1498213391495987200,Non-Hate,
1495987807369662465,Non-Hate,
1497849032512782338,Non-Hate,
1497841226653052928,Non-Hate,
1498130596085837826,Non-Hate,
1498369835721535489,Non-Hate,
1497902039413760004,Non-Hate,
1497902132359405568,Non-Hate,
1496013635776557056,Non-Hate,
1498268072871809027,Non-Hate,
1497963482188288005,Non-Hate,
1496007988296839170,Non-Hate,
1498399699023376390,Non-Hate,
1497945975234568201,Non-Hate,
1498130474350563329,Non-Hate,
1498268232242761729,Non-Hate,
1498362126238470148,Non-Hate,
1497863117036048391,Non-Hate,
1495978685916073987,Non-Hate,
1498147268830150664,Non-Hate,
1495987982918201347,Non-Hate,
1498090776118521856,Non-Hate,
1497918465289584648,Non-Hate,
1497902371535564811,Non-Hate,
1496040317367504897,Non-Hate,
1497856121817776129,Non-Hate,
1498251984738078720,Non-Hate,
1498221554664157188,Non-Hate,
1496040502029864964,Non-Hate,
1495991967595048961,Non-Hate,
1503966808436613124,Non-Hate,
1498422091716206597,Non-Hate,
1498408737559572481,Non-Hate,
1498305872036241409,Non-Hate,
1498155784147984388,Non-Hate,
1498106764323078145,Non-Hate,
1498106705963536392,Non-Hate,
1497893316179939331,Non-Hate,
1497870864628469761,Non-Hate,
1497831886424457220,Non-Hate,
1495977752977354754,Non-Hate,
1496014710168297473,Non-Hate,
1496031313865986049,Non-Hate,
1496039618881503237,Non-Hate,
1496029544125452288,Non-Hate,
1496025726507753473,Non-Hate,
1498213496659447808,Non-Hate,
1497918548093857796,Non-Hate,
1498099579128004610,Non-Hate,
1497925197034397699,Non-Hate,
1497885988781105157,Non-Hate,
1498282702822379520,Non-Hate,
1498213501013467138,Non-Hate,
1498213450773934087,Non-Hate,
1496010235793883136,Non-Hate,
1503963812143464448,Non-Hate,
1497910684058804228,Non-Hate,
1497863243255058433,Non-Hate,
1496009329891282944,Non-Hate,
1498362234975707137,Non-Hate,
1497832200766590977,Non-Hate,
1497910563367759880,Non-Hate,
1498362122241200129,Non-Hate,
1498179938758893570,Non-Hate,
1498164578257354752,Non-Hate,
1498090460874743815,Non-Hate,
1497963000556183559,Non-Hate,
1503915892811264007,Non-Hate,
1498415636913201152,Non-Hate,
1498090360014196736,Non-Hate,
1503935600705118209,Non-Hate,
1496021587463651331,Non-Hate,
1498330907719057411,Non-Hate,
1496011647671885824,Non-Hate,
1503977055087742981,Non-Hate,
1498197080652894208,Non-Hate,
1496006165561589762,Non-Hate,
1495981149373489156,Non-Hate,
1495979630767099905,Non-Hate,
1496030742681464833,Non-Hate,
1496016914023268352,Non-Hate,
1496030263616229378,Non-Hate,
1497893186119020548,Non-Hate,
1497931580580548611,Non-Hate,
1495986829576876036,Non-Hate,
1496000357234794503,Non-Hate,
1495979964721680387,Non-Hate,
1495993394643886091,Non-Hate,
1496001884616019969,Non-Hate,
1503935268746891265,Non-Hate,
1497831916669710340,Non-Hate,
1496036009662124032,Non-Hate,
1498282736674643974,Non-Hate,
1498188557512581120,Non-Hate,
1497902179243413507,Non-Hate,
1503906028923998210,Non-Hate,
1503896290622685184,Non-Hate,
1498362419118166019,Non-Hate,
1498268227033759746,Non-Hate,
1498229208132513793,Non-Hate,
1498251777543917571,Non-Hate,
1498164175549444097,Non-Hate,
1503906270725947392,Non-Hate,
1498430879483539463,Non-Hate,
1495984800074588162,Non-Hate,
1497955693508194305,Non-Hate,
1498229619975245828,Non-Hate,
1498090515941625858,Non-Hate,
1497849179556614144,Non-Hate,
1495983961079787523,Non-Hate,
1495987814651019264,Non-Hate,
1498172489880555524,Non-Hate,
1495977760736657416,Non-Hate,
1498251878043250689,Non-Hate,
1498237375264301059,Non-Hate,
1498237245463359492,Non-Hate,
1497863179766013952,Non-Hate,
1497918263988264965,Non-Hate,
1498106822737154050,Non-Hate,
1496024662614155267,Non-Hate,
1497841445461540864,Non-Hate,
1495979290424496129,Non-Hate,
1503945177236312066,Non-Hate,
1497939721695207425,Non-Hate,
1496036421194469378,Non-Hate,
1498421932483653639,Non-Hate,
1497870897864134664,Non-Hate,
1498237731713044484,Non-Hate,
1496014532476555265,Non-Hate,
1503886108341542912,Non-Hate,
1498090243307757569,Non-Hate,
1497946084567568385,Non-Hate,
1498205221587202049,Non-Hate,
1496020313905242113,Non-Hate,
1498122074531012613,Non-Hate,
1495987149820542976,Non-Hate,
1498431068034195461,Non-Hate,
1497863272019681283,Non-Hate,
1495987069948203009,Non-Hate,
1498164260853190656,Non-Hate,
1497971262794215429,Non-Hate,
1498430790698516484,Non-Hate,
1495996519148838912,Non-Hate,
1497925385161424896,Non-Hate,
1498147181626372097,Non-Hate,
1498164407599345667,Non-Hate,
1498099675819573248,Non-Hate,
1497832083447693321,Non-Hate,
1498297546271522818,Non-Hate,
1498251837903970304,Non-Hate,
1497841147573846020,Non-Hate,
1498440501611032576,Non-Hate,
1503896174897639430,Non-Hate,
1498188158818783232,Non-Hate,
1496035884138999809,Non-Hate,
1498197046620475393,Non-Hate,
1498130726868631552,Non-Hate,
1498113936843055111,Non-Hate,
1498090511483252736,Non-Hate,
1497945761509687304,Non-Hate,
1498197156699639810,Non-Hate,
1497832008499748867,Non-Hate,
1497849086619394051,Non-Hate,
1497901938972803073,Non-Hate,
1496037150315495428,Non-Hate,
1497931584686768128,Non-Hate,
1497911032240558083,Non-Hate,
1497931648280768520,Non-Hate,
1498339061521653766,Non-Hate,
1498422473968214021,Non-Hate,
1498399913142632456,Non-Hate,
1495978080787214336,Non-Hate,
1495979407785222144,Non-Hate,
1498099508391165952,Non-Hate,
1497831899754082305,Non-Hate,
1498289316832886791,Non-Hate,
1498147230686998530,Non-Hate,
1498114083182325763,Non-Hate,
1498146933688643584,Non-Hate,
1498400117715611657,Non-Hate,
1498362264776331272,Non-Hate,
1498106910897324034,Non-Hate,
1497945648137744387,Non-Hate,
1498155846014021633,Non-Hate,
1497918649474027523,Non-Hate,
1498180111094276096,Non-Hate,
1497939562034876421,Non-Hate,
1498130516624740355,Non-Hate,
1498099461893021698,Non-Hate,
1498268169181351939,Non-Hate,
1498147251511832579,Non-Hate,
1503916049699418116,Non-Hate,
1495986682164035586,Non-Hate,
1498156051434196992,Non-Hate,
1498106910796562433,Non-Hate,
1497832276612333569,Non-Hate,
1498139744613580804,Non-Hate,
1498251711068184578,Non-Hate,
1498197395452092417,Non-Hate,
1497832020415680517,Non-Hate,
1498229242198380545,Non-Hate,
1497878598308573185,Non-Hate,
1497832041559339009,Non-Hate,
1496040127440859142,Non-Hate,
1495985344042385409,Non-Hate,
1498139992010510338,Non-Hate,
1497878811932864514,Non-Hate,
1495996039199100929,Non-Hate,
1498113987099049984,Non-Hate,
1498422502904799237,Non-Hate,
1497841004950425602,Non-Hate,
1498259889751212033,Non-Hate,
1495993726686347265,Non-Hate,
1498305868265242625,Non-Hate,
1503935671177723906,Non-Hate,
1498289501483028486,Non-Hate,
1498099503785783298,Non-Hate,
1495994901552852993,Non-Hate,
1495990620519022593,Non-Hate,
1497901809146470410,Non-Hate,
1498188025553207297,Non-Hate,
1496030933115453442,Non-Hate,
1497971144296697856,Non-Hate,
1496029937949626368,Non-Hate,
1496004245514076162,Non-Hate,
1497946248359251975,Non-Hate,
1495996796950265856,Non-Hate,
1497871144959021057,Non-Hate,
1495978764366397440,Non-Hate,
1498370329072263169,Non-Hate,
1498289304552017928,Non-Hate,
1498322992673304576,Non-Hate,
1495992569553108995,Non-Hate,
1495992301105078274,Non-Hate,
1498156273749176325,Non-Hate,
1498322930442412035,Non-Hate,
1498221650352828420,Non-Hate,
1498379356204417024,Non-Hate,
1498421911163969536,Non-Hate,
1498179892046880772,Non-Hate,
1495994322311061507,Non-Hate,
1497885909408047105,Non-Hate,
1497939578753359875,Non-Hate,
1497863024077688834,Non-Hate,
1498298058341298180,Non-Hate,
1498172623188111363,Non-Hate,
1497970977610813442,Non-Hate,
1498130541803196418,Non-Hate,
1498099474387906560,Non-Hate,
1498274968660021251,Non-Hate,
1496014662424399874,Non-Hate,
1498440622058835969,Non-Hate,
1498430745102192645,Non-Hate,
1503896041325830145,Non-Hate,
1498221822202028038,Non-Hate,
1497925108614189061,Non-Hate,
1498130877435596800,Non-Hate,
1495987753749819393,Non-Hate,
1498197189134270465,Non-Hate,
1498289737060302849,Non-Hate,
1497886093773053953,Non-Hate,
1498147194108616707,Non-Hate,
1497925083528146948,Non-Hate,
1498297735023366146,Non-Hate,
1497878560865984515,Non-Hate,
1495993636361752576,Non-Hate,
1498289698783084550,Non-Hate,
1497893294788923396,Non-Hate,
1498322992572485633,Non-Hate,
1498156093339582465,Non-Hate,
1498164402171875328,Non-Hate,
1498188334769876995,Non-Hate,
1503977008635686915,Non-Hate,
1497885787828133891,Non-Hate,
1497871220422938624,Non-Hate,
1497849192743464964,Non-Hate,
1498306312324718596,Non-Hate,
1498369847717212165,Non-Hate,
1498330790438055936,Non-Hate,
1495992847786713088,Non-Hate,
1498323286379442176,Non-Hate,
1498130844183003137,Non-Hate,
1496034299350433792,Non-Hate,
1496030273930244097,Non-Hate,
1498393612152979479,Non-Hate,
1496012315405295616,Non-Hate,
1498393235504386057,Non-Hate,
1498147213943390216,Non-Hate,
1498106966337638402,Non-Hate,
1496023352879820802,Non-Hate,
1496031608503250945,Non-Hate,
1503896405487677440,Non-Hate,
1503906256377069572,Non-Hate,
1498156165640994820,Non-Hate,
1497871363448745995,Non-Hate,
1495989395152846852,Non-Hate,
1496023199494164480,Non-Hate,
1495982830467354627,Non-Hate,
1495991342060785667,Non-Hate,
1495988489019613184,Non-Hate,
1496027627697709056,Non-Hate,
1496024736861765633,Non-Hate,
1497832053970251777,Non-Hate,
1496004156125024257,Non-Hate,
1496034695104106498,Non-Hate,
1496029655543214082,Non-Hate,
1503896213376192515,Non-Hate,
1497841101377609728,Non-Hate,
1503976895502712832,Non-Hate,
1498164537127620612,Non-Hate,
1497849196061335553,Non-Hate,
1497832344534794241,Non-Hate,
1498164478378192899,Non-Hate,
1498213480037560320,Non-Hate,
1497924995795890178,Non-Hate,
1497918347966656521,Non-Hate,
1498274824027787271,Non-Hate,
1498362583639891974,Non-Hate,
1498155771024089092,Non-Hate,
1498122160946266112,Non-Hate,
1498164180658311171,Non-Hate,
1498099675794137096,Non-Hate,
1498130709604876288,Non-Hate,
1496005145511235584,Non-Hate,
1503976999122989062,Non-Hate,
1498399727842385931,Non-Hate,
1496036255460642818,Non-Hate,
1498180126617526273,Non-Hate,
1497863053190512645,Non-Hate,
1498362147268661252,Non-Hate,
1495994401570521092,Non-Hate,
1498330711002071040,Non-Hate,
1496037655531905026,Non-Hate,
1496024500424650757,Non-Hate,
1495979220136255490,Non-Hate,
1503916143219720197,Non-Hate,
1498221436296515586,Non-Hate,
1496034790939963398,Non-Hate,
1497841088815501315,Non-Hate,
1498130831197433857,Non-Hate,
1497971044774297607,Non-Hate,
1495994768039444484,Non-Hate,
1496000870227533825,Non-Hate,
1503915873475567620,Non-Hate,
1496019421500002304,Non-Hate,
1498130626452541444,Non-Hate,
1498099785055674368,Non-Hate,
1497871199329992707,Non-Hate,
1498122232589131782,Non-Hate,
1498275044006498312,Non-Hate,
1498122010429382660,Non-Hate,
1498090557784170498,Non-Hate,
1497931576939716612,Non-Hate,
1497831857429303296,Non-Hate,
1495985353236393985,Non-Hate,
1498338984283439108,Non-Hate,
1503976907268038656,Non-Hate,
1496037027397132292,Non-Hate,
1497831823728074754,Non-Hate,
1497871221014163457,Non-Hate,
1496024689902338051,Non-Hate,
1498130856686145541,Non-Hate,
1498362432162611212,Non-Hate,
1496039381806821377,Non-Hate,
1498197160202051588,Non-Hate,
1497856104121909252,Non-Hate,
1503955728863744001,Non-Hate,
1497831848705241088,Non-Hate,
1496017002812502018,Non-Hate,
1496014727281274880,Non-Hate,
1495997321447809027,Non-Hate,
1497911028515934211,Non-Hate,
1498386335278661632,Non-Hate,
1495983671232561152,Non-Hate,
1496015016189132805,Non-Hate,
1498408729104072711,Non-Hate,
1496010680285159425,Non-Hate,
1497849032735006720,Non-Hate,
1497918515625537540,Non-Hate,
1497939688174276612,Non-Hate,
1498421977903775745,Non-Hate,
1495989928391593986,Non-Hate,
1498314730229825536,Non-Hate,
1498229413925822465,Non-Hate,
1495982557414191105,Non-Hate,
1496032670442471426,Non-Hate,
1503966469352271873,Non-Hate,
1498421974686527491,Non-Hate,
1503886109935235075,Non-Hate,
1498221549224136706,Non-Hate,
1497863415028756483,Non-Hate,
1503945508599078913,Non-Hate,
1498172765538766848,Non-Hate,
1497955731349323788,Non-Hate,
1498305892906901511,Non-Hate,
1497832234648158210,Non-Hate,
1495995345096032262,Non-Hate,
1496027091015548929,Non-Hate,
1495983205144571905,Non-Hate,
1495992880942522368,Non-Hate,
1496024466173878276,Non-Hate,
1495977573498736640,Non-Hate,
1498251615282868226,Non-Hate,
1497841382332854273,Non-Hate,
1497910582971822080,Non-Hate,
1498130957819281412,Non-Hate,
1498090486426632195,Non-Hate,
1497863327342481410,Non-Hate,
1498330408513323008,Non-Hate,
1498099877187764224,Non-Hate,
1497925121884962819,Non-Hate,
1496013815879979013,Non-Hate,
1498379343688572941,Non-Hate,
1498197407934210055,Non-Hate,
1496036822941642755,Non-Hate,
1498370162457980928,Non-Hate,
1498164150698188808,Non-Hate,
1498146987702726663,Non-Hate,
1498205090448277505,Non-Hate,
1498297814782480388,Non-Hate,
1498130729762533381,Non-Hate,
1498147217609216002,Non-Hate,
1497878465030328320,Non-Hate,
1497871257324429314,Non-Hate,
1498147219253481477,Non-Hate,
1495998693065076745,Non-Hate,
1498196975312945157,Non-Hate,
1496026511429746690,Non-Hate,
1495999973216997378,Non-Hate,
1498237372084936706,Non-Hate,
1498393306216108034,Non-Hate,
1498421915702210563,Non-Hate,
1497971107868995592,Non-Hate,
1497831970109222915,Non-Hate,
1497918447925223424,Non-Hate,
1497910700945121285,Non-Hate,
1495982327763116033,Non-Hate,
1503905969046122496,Non-Hate,
1495995791378427905,Non-Hate,
1495990467762262016,Non-Hate,
1495977874234523650,Non-Hate,
1495995998925119489,Non-Hate,
1495996030789292032,Non-Hate,
1497832200745619456,Non-Hate,
1498355322221744132,Non-Hate,
1497918566200451074,Non-Hate,
1498197407904980992,Non-Hate,
1498282563793735688,Non-Hate,
1498275081226702853,Non-Hate,
1498339132216471553,Non-Hate,
1498275086251483144,Non-Hate,
1498315078352785414,Non-Hate,
